"dif"	"ontology"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"ID"	"geneID"
"dysregulated"	"BP"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	66	"66/3226"	"188/13946"	0.000121888542451809	0.0071379422972544	0.00619785563874182	"GO:0043281"	"NKX3-1/MAPT/PMAIP1/FAM162A/HSPE1/DHCR24/ACVR1C/MYC/LAMP3/IFT57/CYCS/TNF/GPI/TNFSF14/NLE1/HSPD1/CTSH/PRDX3/ARRB1/TNFRSF10B/TFAP4/LEF1/BAX/YWHAE/GPX1/AKT1/RPS27/DAP/RACK1/HERPUD1/MUL1/USP47/BAK1/MGMT/HIP1/APAF1/NOD1/XIAP/RPS3/RIPK1/NAIP/F2R/RPS6KA3/RPS6KA1/MAP2K5/ARL6IP1/CARD16/THBS1/TRADD/FASLG/BCL2L11/IFI6/CASP4/IGBP1/BIRC3/MAP3K5/BBC3/CD44/CASP1/SERPINB9/SMAD3/CD27/WNT9A/NLRP1/GAS6/TP63"
"dysregulated"	"BP"	"mitotic cell cycle checkpoint"	59	"59/3226"	"164/13946"	0.000127583831543362	0.00739599605280159	0.00642192300400083	"GO:0007093"	"XRCC3/E2F7/CDC6/MUC1/PRMT1/E2F1/DONSON/CDK2/EME1/CDKN1A/CLSPN/ZWINT/TFDP1/MAD2L1/DCLRE1B/PCNA/MAD2L2/MSH6/AURKA/TRIP13/TIPIN/AURKB/TICRR/EME2/MAP3K20/RFWD3/KNTC1/ORC1/BUB1B/BAX/WEE1/BRCA1/E2F4/CDK1/ZWILCH/TOPBP1/GTSE1/NBN/TOP2A/RPS27/BUB1/PLK1/RPL26/ARID3A/NABP1/TFDP2/FOXN3/TOP2B/MDM4/FOXO4/CDKN1B/SYF2/ATM/NOP53/CNOT6L/RBL2/BTG2/MAD1L1/WNT9A"
"dysregulated"	"BP"	"nucleobase metabolic process"	17	"17/3226"	"31/13946"	0.000131530309393177	0.00754852445607442	0.00655436299649789	"GO:0009112"	"GMPR/MTHFD1L/PAICS/CTPS1/PPAT/MTHFD1/CAD/TYMS/DHODH/UMPS/GART/SHMT1/PRPS1/CTPS2/DPYD/ALDH6A1/TYMP"
"dysregulated"	"BP"	"hexose biosynthetic process"	32	"32/3226"	"75/13946"	0.000133204351509958	0.00756890864668962	0.0065720625330708	"GO:0019319"	"PC/NLN/PGK1/SDHAF3/SLC25A10/PGP/PER2/SLC37A4/TPI1/ALDOA/KAT2A/ENO1/SORD/FAM3C/PGAM1/GPI/ENO3/GOT2/ENO2/G6PC3/ALDOA/SLC25A13/SLC25A11/WDR5/SLC25A1/MDH2/PPP4R3B/FAM3A/DGKQ/SESN2/PDK2/OGT"
"dysregulated"	"BP"	"gluconeogenesis"	31	"31/3226"	"72/13946"	0.000137832791731979	0.00775512148774343	0.00673375063012581	"GO:0006094"	"PC/NLN/PGK1/SDHAF3/SLC25A10/PGP/PER2/SLC37A4/TPI1/ALDOA/KAT2A/ENO1/FAM3C/PGAM1/GPI/ENO3/GOT2/ENO2/G6PC3/ALDOA/SLC25A13/SLC25A11/WDR5/SLC25A1/MDH2/PPP4R3B/FAM3A/DGKQ/SESN2/PDK2/OGT"
"dysregulated"	"BP"	"sterol biosynthetic process"	29	"29/3226"	"66/13946"	0.000145481121717573	0.00802803997631875	0.00697072500213552	"GO:0016126"	"SCD/DHCR7/FASN/CYP51A1/ACAT2/DHCR24/LSS/MVK/MSMO1/IDI1/ERLIN1/RAN/ACACA/SQLE/FDFT1/FDPS/NSDHL/HMGCS1/EBP/SREBF1/PRKAG2/INSIG2/SC5D/INSIG1/ACLY/HMGCR/ERG28/SP1/CES1"
"dysregulated"	"BP"	"DNA duplex unwinding"	29	"29/3226"	"66/13946"	0.000145481121717573	0.00802803997631875	0.00697072500213552	"GO:0032508"	"CDC45/MCM4/RECQL4/GINS2/DDX11/DDX12P/MCM2/MCM6/HMGA1/RAD54B/TWNK/DNA2/GINS1/BRIP1/RAD51/CHD1L/INO80/XRCC6/MCM7/NBN/DDX1/TOP2A/DHX9/CHD2/CHD3/SETX/ERCC6/HELB/ANXA1"
"dysregulated"	"BP"	"cholesterol biosynthetic process"	27	"27/3226"	"60/13946"	0.000149953931973643	0.00819605348187368	0.007116610666298	"GO:0006695"	"SCD/DHCR7/FASN/CYP51A1/ACAT2/DHCR24/LSS/MVK/MSMO1/IDI1/ERLIN1/RAN/ACACA/SQLE/FDFT1/FDPS/NSDHL/HMGCS1/EBP/SREBF1/INSIG2/SC5D/INSIG1/ACLY/HMGCR/SP1/CES1"
"dysregulated"	"BP"	"positive regulation of establishment of protein localization"	117	"117/3226"	"374/13946"	0.00015169894786738	0.00821321001708392	0.00713150763857178	"GO:1904951"	"OSM/IL13/UNC13B/SYK/MYH10/PMAIP1/PTP4A3/AACS/HYAL2/CAMK1/TMEM30B/IFNG/GLUL/PFKM/HSP90AB1/NLGN2/DKC1/E2F1/TNF/MAPK8/CCT5/GPI/HSPD1/CENPJ/TFDP1/MYO1C/TRIM28/TP73/ADAM9/MIF/CCT3/ARRB1/CCT6A/IPO5/CCT7/YWHAH/CCT2/HPS4/HDAC3/YWHAG/CIB1/ECT2/UBE2L3/NUTF2/SAE1/PPIA/ZPR1/YWHAE/CDK1/BCL2/HIF1A/HK1/CHUK/GTSE1/CCT8/DHX9/VPS28/RACK1/IRF3/MBP/PSEN1/USP36/EXOC1/RASGRP1/PRNP/TFDP2/CEP120/GPR68/HAVCR2/VAMP2/GIPR/GSDMD/PTPN22/F2R/MYO18A/GATA3/TNFRSF14/PRR5L/RAB29/CEP290/ZFAND1/SERP1/EDEM2/CRTAM/P2RX7/PRKCE/XBP1/ITGB2/TNFRSF4/IL17RA/FYN/TOMM7/BBC3/DDX58/PIK3R1/ITGAM/PRKCZ/CASP1/ADAM8/PLA2G6/SMAD3/HLA-E/PINK1/TTN/FGR/TLR1/SORL1/ABAT/BCAS3/IRS2/NLRP1/BLK/GAS6/TENM1/CADM1/BAIAP3/TP63"
"dysregulated"	"BP"	"reactive oxygen species biosynthetic process"	35	"35/3226"	"85/13946"	0.000155845630279281	0.00832028134054609	0.00722447737385849	"GO:1903409"	"INAVA/ARG2/SPR/CYP1A1/CYP1B1/PTGIS/IFNG/TRAP1/HSP90AB1/TNF/GLA/SLC25A33/HSPD1/CLU/KHSRP/HSP90AA1/AKT1/RAC1/CYBA/ABCD2/RORA/DDAH2/ATP2B4/ACP5/KLF2/ITGB2/TLR6/FYN/ABCD1/SMAD3/KLRK1/HDAC4/FOXO3/CX3CR1/ADGRB1"
"dysregulated"	"BP"	"signal transduction by p53 class mediator"	71	"71/3226"	"207/13946"	0.000156576125593131	0.00832028134054609	0.00722447737385849	"GO:0072331"	"NUAK1/SPRED2/PMAIP1/DYRK3/BOP1/E2F7/EEF1E1/RRS1/MUC1/PRMT1/NOP2/PRMT5/E2F1/CDK2/TAF4B/MYBBP1A/PAK1IP1/RPF2/CHEK1/CDKN1A/PAXIP1/ATAD5/TFDP1/TP73/FOXM1/PCNA/AEN/MIF/AURKA/AURKB/SMYD2/HIC1/TFAP4/SUPT16H/BAX/BRCA1/E2F4/CDK1/BCL2/AKT1/GTSE1/ING5/SSRP1/NBN/RPS27/HIPK1/RPL26/ARID3A/TFDP2/MDM4/KAT6A/CDKN1B/PERP/BCL3/SHISA5/ING4/ATM/PYHIN1/NOP53/CNOT6L/L3MBTL1/SESN2/RBL2/BTG2/CD44/DYRK2/JMY/PDK2/FOXO3/TP53INP1/TP63"
"dysregulated"	"BP"	"alpha-beta T cell differentiation"	39	"39/3226"	"98/13946"	0.000161307281380932	0.00849305034720338	0.00737449222653145	"GO:0046632"	"IL18/SYK/SOCS1/FOXP3/MYB/IFNG/IRF4/LEF1/BCL2/CBFB/FOXP1/ITK/SASH3/IL18R1/BRAF/SMAD7/RORA/IRF1/ZAP70/TBX21/IL12RB1/GATA3/BCL3/BCL11B/NFKBIZ/SLAMF6/IL23R/TNFSF8/RELB/ZNF683/TCF7/PRKCZ/ANXA1/SATB1/JAK3/RORC/EOMES/LY9/ZBTB16"
"dysregulated"	"BP"	"regulation of cell-cell adhesion"	106	"106/3226"	"334/13946"	0.000165947443899985	0.00865793073220011	0.00751765741074189	"GO:0022407"	"CD24/IL18/ARG2/HHLA2/SERPINE2/SYK/SOCS1/IL2RA/PAWR/PCDH8/NRARP/CD9/TNFSF11/FOXP3/MYB/CEACAM1/EPB41L5/CLECL1/HSPH1/ICOS/IFNG/CD40LG/GTPBP4/TNF/IGFBP2/TFRC/HLA-DPA1/YES1/TNFSF14/HSPD1/DNAJA3/UBASH3B/MAD2L2/LGALS3/CCR7/LGALS1/LEF1/MAPK7/AFDN/CBFB/AKT1/RAC1/HLA-DMB/CD3E/PRKCQ/SASH3/MBP/RASGRP1/PRNP/MIA3/MDGA1/RPS3/SMAD7/HAVCR2/PIK3CA/FXYD5/IRF1/ZAP70/PTPN22/SKAP1/IL6ST/TBX21/IL12RB1/GATA3/BTLA/TNFRSF14/MAP2K5/AGER/CITED2/ITCH/NDFIP1/SIRPG/NFKBIZ/TNFAIP8L2/LAX1/PAG1/VSIR/SIRPB1/XBP1/TMIGD2/IL23R/FYN/CD44/PIK3R1/PRKCZ/ANXA1/ADAM8/KLRK1/HLA-E/CCL5/CD27/CCR2/TNFRSF13C/PDCD1LG2/MAD1L1/JAK3/RIPOR2/ABAT/IL6R/CTLA4/VCAM1/PAK3/ITGA6/DLG5/ZBTB16/IL7R"
"dysregulated"	"BP"	"DNA damage checkpoint"	53	"53/3226"	"145/13946"	0.000173128158414895	0.00895119370399173	0.00777229684149941	"GO:0000077"	"FBXO6/E2F7/MUC1/PRMT1/E2F1/DONSON/DTL/CDK2/EME1/CHEK1/WDR76/CDKN1A/CLSPN/TFDP1/PCNA/PEA15/UIMC1/MSH6/AURKA/DOT1L/TIPIN/FBXO4/EME2/MAP3K20/RFWD3/BRIP1/PRPF19/RAD1/BAX/BRCA1/E2F4/INTS7/CDK1/CLOCK/GTSE1/NBN/H2AFX/RPS27/PLK1/RPL26/ARID3A/TFDP2/FOXN3/MDM4/FOXO4/CDKN1B/SYF2/ATM/NOP53/CNOT6L/RBL2/BTG2/CDC14B"
"dysregulated"	"BP"	"DNA geometric change"	32	"32/3226"	"76/13946"	0.000179569441159976	0.00920133056086696	0.00798948998544478	"GO:0032392"	"CDC45/MCM4/RECQL4/GINS2/DDX11/DDX12P/MCM2/MCM6/HMGA1/RAD54B/TWNK/DNA2/GINS1/RAD54L/HNRNPA2B1/BRIP1/RAD51/CHD1L/INO80/XRCC6/MCM7/NBN/DDX1/TOP2A/DHX9/CHD2/SMARCAL1/CHD3/SETX/ERCC6/HELB/ANXA1"
"dysregulated"	"BP"	"positive regulation of smooth muscle cell proliferation"	31	"31/3226"	"73/13946"	0.000187021486986322	0.00949837445853542	0.00824741238372844	"GO:0048661"	"IL18/IL13/HBEGF/TERT/MYB/JUN/TNF/PDGFRB/ABCC4/DNMT1/IRAK1/ITGA2/HMGCR/NAMPT/SKP2/AKT1/FOXP1/FOXJ2/CYBA/MEF2D/LDLRAP1/THBS1/IRAK4/HPGD/MAP3K5/HDAC4/CCL5/PDGFD/IL6R/HMOX1/ERN1"
"dysregulated"	"BP"	"macrophage activation"	28	"28/3226"	"64/13946"	0.000205856848641946	0.0103632671434748	0.00899839632013823	"GO:0042116"	"IL13/SYK/CSF2/MAPT/JUN/TNF/LDLR/HSPD1/MIF/CLU/NAMPT/FOXP1/PJA2/SBNO2/HAVCR2/RORA/MYO18A/THBS1/AGER/ATM/PRKCE/ITGB2/TLR6/DYSF/NR1H3/ITGAM/TLR1/TYROBP"
"dysregulated"	"BP"	"activation of immune response"	137	"137/3226"	"452/13946"	0.00021332833081985	0.0106460112223923	0.00924390222518233	"GO:0002253"	"INAVA/MUC4/HHLA2/SYK/TEC/PAWR/FOXP3/HLA-DQB1/IRAK3/IRGM/CEACAM1/MUC1/HSP90AB1/NCKIPSD/C1QBP/CARD9/IRF4/HLA-DPA1/YES1/HLA-DRA/HSPD1/MYO1C/HLA-DRB5/LAT2/CGAS/LGALS3/CCR7/NFKB1/PHB/HLA-DQA1/HLA-DRB1/MAPKAPK3/CLU/PLCG2/IRAK1/UBE2N/BAX/HSP90AA1/XRCC6/BCL2/CBFB/CHUK/RAC1/UBA52/ITK/SLA2/RAPGEF1/CD247/RBCK1/ELF1/CD81/MYD88/CD3E/PJA2/PRKCQ/CYBA/KRAS/CREBBP/IRF3/PSEN1/LAT/WIPF1/ELMO2/PRNP/IRF7/NFKBIA/NFATC2/ICAM3/CD3G/PRKACB/NOD1/XIAP/RPS3/RIPK1/RIOK3/TXK/MAP2K6/PLCG1/WASF2/RNF125/BRAF/RPS27A/HAVCR2/PLCL2/CTSS/ICAM2/PIK3CA/IRF1/ZAP70/PTPN22/RPS6KA3/SKAP1/PLEKHA1/TAB3/GATA3/GCSAM/RAB29/ITCH/CMTM3/NFKBIZ/CD79B/IRAK4/PAG1/THEMIS2/LIME1/PRKCE/ITGB2/BTN3A3/NOP53/TLR6/FYN/RELB/BIRC3/NR1H3/BTN3A2/DDX58/FYB1/PIK3R1/ITGAM/PDE4D/PLA2G6/PTPRJ/KLRK1/BTN3A1/FGR/TLR1/PIK3AP1/C3AR1/CTLA4/TNFAIP3/FCGR3A/BLK/PAK3/LGR4/C5AR2/CR1/FCRL3"
"dysregulated"	"BP"	"nucleobase biosynthetic process"	12	"12/3226"	"19/13946"	0.000219909666803702	0.0108798411878142	0.00944693614018807	"GO:0046112"	"MTHFD1L/PAICS/CTPS1/PPAT/MTHFD1/CAD/DHODH/UMPS/GART/SHMT1/PRPS1/CTPS2"
"dysregulated"	"BP"	"lymphocyte proliferation"	76	"76/3226"	"227/13946"	0.000223414678573112	0.0109434304567396	0.00950215052727051	"GO:0046651"	"CD24/IL18/ARG2/HHLA2/IL13/SYK/IL2RA/PAWR/FOXP3/CTPS1/AHR/CLECL1/MZB1/CD40LG/IGFBP2/CD320/TFRC/HELLS/HLA-DPA1/TNFSF14/IMPDH1/ATAD5/HSPD1/DNAJA3/CD151/MIF/LGALS3/IMPDH2/LEF1/BAX/BCL2/HLA-DMB/ELF4/CD81/CD3E/PRKCQ/SASH3/PRNP/NFATC2/RPS3/HAVCR2/PLCL2/IRF1/ZAP70/PTPN22/IL6ST/IL12RB1/TNFRSF14/AGER/ITCH/NDFIP1/ATM/VSIR/P2RX7/TNFRSF4/TMIGD2/IL23R/FYN/RIPK3/ANXA1/HLA-E/CCL5/CCR2/BTN3A1/TNFRSF13C/PDCD1LG2/MAD1L1/SATB1/JAK3/IL6R/CTLA4/IRS2/VCAM1/DLG5/IL7R/FCRL3"
"dysregulated"	"BP"	"cellular response to toxic substance"	65	"65/3226"	"188/13946"	0.000225008676406216	0.0109434304567396	0.00950215052727051	"GO:0097237"	"EGR1/TXNRD3/TRPM2/PAWR/PRXL2A/CYP1B1/PRDX1/BNIP3/MYB/PYCR1/TRAP1/TNF/DDX11/PRDX2/PCNA/PRDX3/SIGMAR1/NFKB1/NET1/EZH2/FANCC/TIMELESS/TXNRD1/MAPK7/ECT2/PPIF/IMPACT/APEX1/CDK1/DHFR/TXN/GPX1/GSTP1/PPP5C/PTEN/RACK1/ADCY7/SETX/RPS3/RIPK1/ITPR2/ALOX5AP/GPX7/PLEKHA1/RHOB/GSTM2/MAPK13/FBLN5/PRKCE/KLF2/MAP1LC3A/MAP3K5/SESN2/XRN1/IPCEF1/ANXA1/ZNF277/FOXO3/PINK1/PDGFD/TNFAIP3/IL18RAP/SESN1/HMOX1/TP53INP1"
"dysregulated"	"BP"	"positive regulation of cell-cell adhesion"	74	"74/3226"	"220/13946"	0.000228702026537358	0.0110103590862541	0.00956026447195585	"GO:0022409"	"CD24/IL18/HHLA2/SYK/SOCS1/IL2RA/TNFSF11/FOXP3/MYB/CLECL1/HSPH1/ICOS/IFNG/CD40LG/TNF/IGFBP2/TFRC/HLA-DPA1/YES1/TNFSF14/HSPD1/DNAJA3/CCR7/LGALS1/AFDN/CBFB/AKT1/RAC1/HLA-DMB/CD3E/PRKCQ/SASH3/RASGRP1/RPS3/SMAD7/HAVCR2/PIK3CA/ZAP70/SKAP1/IL6ST/IL12RB1/GATA3/BTLA/TNFRSF14/AGER/CITED2/SIRPG/NFKBIZ/VSIR/SIRPB1/XBP1/TMIGD2/IL23R/FYN/CD44/PIK3R1/PRKCZ/ANXA1/ADAM8/KLRK1/HLA-E/CCL5/CD27/CCR2/TNFRSF13C/PDCD1LG2/JAK3/IL6R/CTLA4/VCAM1/PAK3/ITGA6/ZBTB16/IL7R"
"dysregulated"	"BP"	"mitotic DNA integrity checkpoint"	41	"41/3226"	"106/13946"	0.000230221831390572	0.0110103590862541	0.00956026447195585	"GO:0044774"	"E2F7/CDC6/MUC1/PRMT1/E2F1/DONSON/CDK2/EME1/CDKN1A/CLSPN/TFDP1/PCNA/MSH6/AURKA/TIPIN/TICRR/EME2/RFWD3/ORC1/BAX/E2F4/CDK1/TOPBP1/GTSE1/NBN/TOP2A/RPS27/RPL26/ARID3A/TFDP2/FOXN3/TOP2B/MDM4/FOXO4/CDKN1B/SYF2/ATM/NOP53/CNOT6L/RBL2/BTG2"
"dysregulated"	"BP"	"regulation of cell cycle G2/M phase transition"	58	"58/3226"	"164/13946"	0.000244428537607623	0.0115931849366128	0.0100663305527141	"GO:1902749"	"FHL1/HSPA2/NINL/DYRK3/TUBG1/CDC6/CDK4/CEP72/RECQL4/PINX1/DONSON/DTL/CDK2/MIIP/CHEK1/CLSPN/PAXIP1/ATAD5/CDC25A/CENPJ/TUBA4A/RAD51C/UIMC1/MSH6/AURKA/AURKB/TICRR/PLK4/HAUS8/YWHAG/ORC1/HSP90AA1/RBX1/BRCA1/HAUS6/YWHAE/CDK1/TOPBP1/GTSE1/NBN/PLK1/NPM1/RAD21/DCTN3/TUBA1A/USP47/OFD1/FOXN3/AKAP9/CEP164/FOXO4/CDC25B/SYF2/CEP290/ATM/NOP53/SMARCD3/CDC14B"
"dysregulated"	"BP"	"positive regulation of cell adhesion"	107	"107/3226"	"341/13946"	0.000250877832674588	0.011801540014094	0.010247244692679	"GO:0045785"	"CD24/IL18/HHLA2/SYK/SOCS1/IL2RA/EGFL6/TNFSF11/STX3/FOXP3/EPHA1/RAC3/MYB/EPB41L5/CLECL1/HSPH1/ICOS/IFNG/ARL2/EMILIN2/RELL2/CD40LG/C1QBP/TNF/IGFBP2/TFRC/HLA-DPA1/YES1/ZFHX3/TNFSF14/HSD17B12/HSPD1/DNAJA3/ADAM9/ITGA3/CCR7/LGALS1/CIB1/AFDN/ITGA2/CBFB/RSU1/AKT1/CDK6/RAC1/HLA-DMB/APBB1IP/CD3E/PRKCQ/SASH3/RASGRP1/RPS3/BRAF/SMAD7/HAVCR2/UTRN/PIK3CA/ZAP70/SKAP1/PLEKHA2/IL6ST/IL12RB1/GATA3/BTLA/LIMS1/TNFRSF14/CASS4/AGER/CITED2/SIRPG/MAP4K4/NFKBIZ/ATM/FLCN/VSIR/PRKCE/SIRPB1/XBP1/TMIGD2/IL23R/TSC1/FYN/DYSF/CSF1/CD44/PIK3R1/PRKCZ/ANXA1/ADAM8/PTPRJ/SMAD3/KLRK1/HLA-E/CCL5/CD27/CCR2/TNFRSF13C/PDCD1LG2/SPOCK2/JAK3/IL6R/CTLA4/VCAM1/PAK3/ITGA6/ZBTB16/IL7R"
"dysregulated"	"BP"	"cellular response to interferon-gamma"	55	"55/3226"	"154/13946"	0.000262870774427308	0.01226516564584	0.0106498095518945	"GO:0071346"	"IRF8/RAB20/SOCS1/IFI30/HLA-DQB1/IRGM/IFNG/CIITA/HSP90AB1/IRF4/STXBP1/HLA-DPA1/HLA-DRA/MYO1C/HLA-DRB5/CDC37/SYNCRIP/HLA-DQA1/HLA-DRB1/IRF5/VPS26B/STXBP3/IRF3/CAMK2D/B2M/IRF7/JAK1/RPL13A/MT2A/NMI/OAS2/NLRC5/TXK/IFNGR1/RAB12/FLNB/IRF1/HLA-B/CCL4/IL12RB1/TRIM62/HLA-F/HLA-C/GBP5/HLA-A/TRIM22/TRIM38/NR1H3/CD44/CASP1/HLA-E/CCL5/CCL4L2/VCAM1/CCL3L1"
"dysregulated"	"BP"	"T cell receptor signaling pathway"	50	"50/3226"	"137/13946"	0.000271651364969183	0.0125726385770818	0.0109167874513083	"GO:0050852"	"HHLA2/TEC/PAWR/FOXP3/HLA-DQB1/CEACAM1/HLA-DPA1/HLA-DRA/HLA-DRB5/LGALS3/CCR7/NFKB1/HLA-DQA1/HLA-DRB1/PLCG2/UBE2N/CHUK/ITK/CD247/RBCK1/ELF1/CD3E/PRKCQ/PSEN1/LAT/PRNP/CD3G/RPS3/TXK/PLCG1/BRAF/PIK3CA/ZAP70/PTPN22/SKAP1/GATA3/RAB29/NFKBIZ/PAG1/THEMIS2/LIME1/BTN3A3/FYN/BTN3A2/FYB1/PIK3R1/PDE4D/PTPRJ/BTN3A1/PAK3"
"dysregulated"	"BP"	"regulation of cysteine-type endopeptidase activity"	70	"70/3226"	"207/13946"	0.000279187723726324	0.0127585081236524	0.011078177466709	"GO:2000116"	"NKX3-1/MAPT/PMAIP1/FAM162A/HSPE1/DHCR24/ACVR1C/MYC/LAMP3/IFT57/CYCS/TNF/GPI/TNFSF14/NLE1/HSPD1/CTSH/PRDX3/ARRB1/TNFRSF10B/TFAP4/LEF1/BAX/YWHAE/GPX1/AKT1/RPS27/DAP/CAST/RACK1/HERPUD1/MUL1/USP47/BAK1/MGMT/HIP1/APAF1/NOD1/XIAP/RPS3/RIPK1/NAIP/F2R/RPS6KA3/RPS6KA1/MAP2K5/ARL6IP1/CARD16/THBS1/TRADD/PERP/FASLG/BCL2L11/IFI6/CASP4/FYN/IGBP1/BIRC3/MAP3K5/BBC3/CD44/CASP1/SERPINB9/SMAD3/CD27/WNT9A/NLRP1/GAS6/LGMN/TP63"
"dysregulated"	"BP"	"regulation of reactive oxygen species metabolic process"	52	"52/3226"	"144/13946"	0.000280113612751386	0.0127585081236524	0.011078177466709	"GO:2000377"	"ARG2/SYK/MAPT/CYP1B1/PTGIS/BNIP3/IFNG/TRAP1/HSP90AB1/TNF/GLA/HK2/SLC25A33/CDKN1A/HSPD1/FOXM1/PDGFRB/CLU/KHSRP/HSP90AA1/BRCA1/EIF5A/BCL2/DHFR/HIF1A/AKT1/GSTP1/RAC1/CYBA/BCR/RIPK1/ABCD2/PRCP/DDAH2/ATP2B4/THBS1/ACP5/FBLN5/KLF2/ITGB2/TLR6/FYN/ABCD1/RIPK3/ITGAM/SMAD3/KLRK1/HDAC4/FOXO3/PINK1/CX3CR1/ADGRB1"
"dysregulated"	"BP"	"interferon-gamma production"	38	"38/3226"	"97/13946"	0.000284044219956907	0.0128356675459267	0.0111451747805719	"GO:0032609"	"IL18/IRF8/IL1R1/LTA/FOXP3/C1QBP/TNF/HLA-DPA1/HSPD1/CCR7/ITK/CD3E/SASH3/RASGRP1/PRNP/IL18R1/TXK/HAVCR2/IL12RB2/PTPN22/IL12RB1/GATA3/BCL3/VSIR/SLAMF6/IL23R/BTN3A2/RIPK3/PDE4D/KLRK1/CCR2/BTN3A1/TNFRSF13C/PDCD1LG2/IL6R/IL18RAP/EOMES/GAS6"
"dysregulated"	"BP"	"regulation of DNA metabolic process"	115	"115/3226"	"372/13946"	0.000289444749804637	0.0129541897899338	0.0112480873186319	"GO:0051052"	"ANXA3/H1F0/FOXP3/GNL3/FAM129B/FIGNL1/AUNIP/MYC/RFC2/JUN/E2F7/CDC6/HIST1H1C/RECQL4/HSP90AB1/DKC1/PINX1/PRMT5/GTPBP4/DONSON/CCT5/CDK2/CHTF18/DDX11/PAM16/UNG/CCDC88A/TFRC/TNFSF13/RFC3/POLQ/CHEK1/FGFR1/PAXIP1/RFC5/ATAD5/DNA2/TFDP1/RFC4/TRIM28/FOXM1/PCNA/MAD2L2/ESCO2/CCT3/UIMC1/MSH6/SLX4/TIPIN/AURKB/CCT6A/CCT7/PDGFRB/FBXO4/TICRR/HNRNPA2B1/RMI2/CCT2/TIMELESS/GMNN/LIG3/MIS18A/TTF1/DNMT1/RAD51/UBE2N/BAX/HSP90AA1/INO80/NSD2/USP37/BRCA1/PTGES3/CDK1/PARPBP/MBD3/SMC1A/DSCC1/NAT10/AKT1/NBN/H2AFX/RAC1/CCT8/DHX9/NPM1/PRKCQ/SMARCAL1/RLF/MGMT/TNKS/APAF1/TNKS2/MPHOSPH8/RPS3/TINF2/SMCHD1/PIK3CA/ZBTB38/H1FX/TBX21/GATA3/NDFIP1/HMBOX1/DCP2/ATM/ZNF304/TET1/SPIRE2/XRN1/HELB/NUGGC/GZMA/PAK3/IL7R"
"dysregulated"	"BP"	"positive regulation of DNA biosynthetic process"	27	"27/3226"	"62/13946"	0.000291181474629982	0.0129541897899338	0.0112480873186319	"GO:2000573"	"MYC/RFC2/HSP90AB1/DKC1/CCT5/CHTF18/RFC3/RFC5/RFC4/CCT3/AURKB/CCT6A/CCT7/PDGFRB/FBXO4/HNRNPA2B1/CCT2/HSP90AA1/PTGES3/DSCC1/CCT8/PRKCQ/TNKS/TNKS2/HMBOX1/ATM/PAK3"
"dysregulated"	"BP"	"response to virus"	89	"89/3226"	"276/13946"	0.000296500182584408	0.013089342675784	0.0113654401972032	"GO:0009615"	"FOSL1/BATF3/IFIT3/IL2RA/CYP1A1/PMAIP1/FOXP3/HYAL2/IRAK3/ADARB1/BNIP3/IRGM/IFIT2/IFNG/POLR3H/EXOSC5/C1QBP/CARD9/TNF/ENO1/HYAL3/CCT5/CXCR4/POLR3K/DDX21/HSPB1/HMGA1/BANF1/EXOSC4/CGAS/CLU/MX1/RRP1B/IVNS1ABP/IRF5/IFNAR2/BCL2/POLR3E/SKP2/POLR3D/CHUK/DDX1/CDK6/DHX9/ILF3/SERINC3/IRF3/IFITM1/EXOC1/MUL1/TPT1/IRF7/IL10RB/SAMHD1/RPS15A/OAS2/RIOK3/NLRC5/IFNGR1/RNF125/IFITM2/GBP3/IRF1/CCL4/DDX17/TBX21/IL12RB1/GATA3/STAT2/ITCH/BCL3/RTP4/BCL2L11/IFI6/LGALS8/TRIM22/TRIM38/NOP53/IL23R/ISG20/BIRC3/PIM2/DDX58/LYST/CCL5/TSPAN32/FGR/PRF1/TNFAIP3"
"dysregulated"	"BP"	"rRNA-containing ribonucleoprotein complex export from nucleus"	11	"11/3226"	"17/13946"	0.000300198410986071	0.0131514403102982	0.0114193594022343	"GO:0071428"	"ZNF593/RRS1/RAN/PA2G4/LTV1/BCCIP/ABCE1/NUP88/NPM1/RPS15/TSC1"
"dysregulated"	"BP"	"regulation of lymphocyte apoptotic process"	23	"23/3226"	"50/13946"	0.000306554090918814	0.0132318533613847	0.0114891818330344	"GO:0070228"	"ARG2/MIR17HG/MIF/LGALS3/AURKB/BAX/HIF1A/PRELID1/FOXP1/PTEN/PRKCQ/CD3G/P2RX7/TNFRSF4/RIPK3/ADAM8/CCL5/CD27/GIMAP8/JAK3/TSC22D3/IRS2/IL7R"
